--initial-mass-1,-a,q,--eccentricity,--initial-mass-2,--metallicity,SEED,batch,is_hit,mixture_weight
8.341986762003438,0.05754946327541684,0.3961171496873612,0.0,3.304404018894502,0.0142,1420.0,0.0,0.0,1
9.064369394714443,0.08437059282044192,0.7962231490631447,0.0,7.217260743731125,0.0142,1421.0,0.0,0.0,1
5.324755436034593,5.422809506590351,0.26187297143224375,0.0,1.3944095281843716,0.0142,1422.0,0.0,0.0,1
20.064193641819905,5.769589100387723,0.7031283633812524,0.0,14.10770363793736,0.0142,1423.0,0.0,0.0,1
5.60904158642614,1.4209786198767707,0.4094492273568986,0.0,2.296617743774896,0.0142,1424.0,0.0,0.0,1
6.794411215486185,0.7043946217145873,0.6723101854185283,0.0,4.567951864093245,0.0142,1425.0,0.0,0.0,1
5.940869123108568,6.3816863942979145,0.3393277689320282,0.0,2.0159018650616054,0.0142,1426.0,0.0,0.0,1
13.808823810648985,4.112529671683109,0.7576431911369518,0.0,10.46216133774802,0.0142,1427.0,0.0,0.0,1
6.1277160325852895,0.11935137140300625,0.572704472231286,0.0,3.5093703764249478,0.0142,1428.0,0.0,0.0,1
5.806916641145845,0.10730389265750878,0.14213205558664954,0.0,0.8253489988263815,0.0142,1429.0,0.0,0.0,1
13.271732312245417,0.0849484282204589,0.25261306412313744,0.0,3.3526129656183667,0.0142,1430.0,0.0,0.0,1
5.879222109084672,1.3518135108898486,0.117446151429492,0.0,0.6904920101111758,0.0142,1431.0,0.0,0.0,1
11.414550173727648,0.07593957871749261,0.15591060236014664,0.0,1.779649393255994,0.0142,1432.0,0.0,0.0,1
6.557760315248712,1.5514405456581704,0.6143741774907316,0.0,4.028918599862288,0.0142,1433.0,0.0,0.0,1
9.867033390064119,0.13797161091546478,0.46599916296851396,0.0,4.598029300752258,0.0142,1434.0,0.0,0.0,1
7.252740611974336,1.044427804804508,0.39851346285221534,0.0,2.8903147764467882,0.0142,1435.0,0.0,0.0,1
16.418899999519212,0.43565624106132034,0.8975864074375801,0.0,14.737381464645335,0.0142,1436.0,0.0,0.0,1
8.750498644229399,0.057997942463278745,0.7453989355830591,0.0,6.522612375229596,0.0142,1437.0,0.0,0.0,1
8.4630190205749,1.5787459514086917,0.3063049647426678,0.0,2.5922647427137213,0.0142,1438.0,0.0,0.0,1
10.793989088542737,0.8723107464714484,0.27415301820206195,0.0,2.959204687064115,0.0142,1439.0,0.0,0.0,1
8.597136074580394,0.16233855950013032,0.48161834245661017,0.0,4.140538426113338,0.0142,1440.0,0.0,0.0,1
9.432110116018414,0.30337594372044774,0.10416306191456981,0.0,0.9824774699998663,0.0142,1441.0,0.0,0.0,1
8.868402128035639,0.07895741818003771,0.8185356703339408,0.0,7.259103480662598,0.0142,1442.0,0.0,0.0,1
6.068074951585422,0.04546548651584952,0.3995805918144666,0.0,2.424684980329044,0.0142,1443.0,0.0,0.0,1
7.877780897867674,9.507447616818814,0.18923857527680643,0.0,1.4907800334553196,0.0142,1444.0,0.0,0.0,1
5.057415433010579,0.8129262913624982,0.7828009347577704,0.0,3.9589495284190552,0.0142,1445.0,0.0,0.0,1
8.630292405820093,0.35092091585141205,0.12166199881416973,0.0,1.0499786244428222,0.0142,1446.0,0.0,0.0,1
12.586216820415526,0.9096765814277827,0.20405196892269573,0.0,2.568242323493739,0.0142,1447.0,0.0,0.0,1
6.387105657149846,0.08032144733924411,0.8998682472568198,0.0,5.74755357274355,0.0142,1448.0,0.0,0.0,1
8.59142629675663,7.623006195409622,0.9964393069865373,0.0,8.560834865166088,0.0142,1449.0,0.0,0.0,1
7.363790267533873,0.3969662213411594,0.15665541035360897,0.0,1.153577586118431,0.0142,1450.0,0.0,0.0,1
10.163695449587108,0.09712792101781492,0.9363906691492575,0.0,9.517189583068136,0.0142,1451.0,0.0,0.0,1
6.329264427382179,0.04031987375786685,0.9017318931703366,0.0,5.707299594478998,0.0142,1452.0,0.0,0.0,1
6.669240696328986,0.20072833772220194,0.13712397354004957,0.0,0.9145127847756376,0.0142,1453.0,0.0,0.0,1
26.2664778040304,6.743968932717852,0.8722960374172832,0.0,22.912144505364743,0.0142,1454.0,0.0,0.0,1
16.44840641336106,0.21392754005555192,0.30812561287611373,0.0,5.068175306952276,0.0142,1455.0,0.0,0.0,1
10.155315816420222,0.8783986842073493,0.5872284243216712,0.0,5.963490105365393,0.0142,1456.0,0.0,0.0,1
12.792612949793716,0.39110510418715344,0.9615587734803195,0.0,12.300849217612097,0.0142,1457.0,0.0,0.0,1
6.805663346704523,8.923512998066265,0.5050740222859424,0.0,3.437363760844062,0.0142,1458.0,0.0,0.0,1
48.609315396031086,5.452185636726964,0.9070907901161628,0.0,44.093062309591595,0.0142,1459.0,0.0,0.0,1
25.999579779456365,0.6198273223734614,0.7926954647211458,0.0,20.60974897583067,0.0142,1460.0,0.0,0.0,1
12.967245727775362,3.9122292061866584,0.10598038433482271,0.0,1.3742736859937206,0.0142,1461.0,0.0,0.0,1
16.161842270874974,1.6982582003997369,0.7882436963646813,0.0,12.739470291657444,0.0142,1462.0,0.0,0.0,1
6.421354572330626,3.006654690426007,0.4417833511000998,0.0,2.836847541566172,0.0142,1463.0,0.0,0.0,1
9.107993759857225,0.9296097156237642,0.8524116827001389,0.0,7.7637602868622615,0.0142,1464.0,0.0,0.0,1
17.011725873231466,4.206299097733929,0.46966339357746856,0.0,7.989784904231515,0.0142,1465.0,0.0,0.0,1
22.19774350755879,0.17204806280133733,0.6709019793276085,0.0,14.892510055827763,0.0142,1466.0,0.0,0.0,1
5.76787259158711,4.808499426210024,0.993317914465696,0.0,5.7293311735791566,0.0142,1467.0,0.0,0.0,1
15.194357725554214,5.100864579108566,0.8396736455388498,0.0,12.758301743037494,0.0142,1468.0,0.0,0.0,1
10.444236390024486,5.288982131250597,0.30548140060132134,0.0,3.190519960635968,0.0142,1469.0,0.0,0.0,1
18.26078800309084,0.10569056885409785,0.07695743169453795,0.0,1.4053033454363013,0.0142,1470.0,0.0,0.0,1
6.193638385908292,2.212575788149453,0.6601511455222463,0.0,4.088737475407916,0.0142,1471.0,0.0,0.0,1
8.17442163283585,0.9133884163812558,0.19047673546281874,0.0,1.557037146919217,0.0142,1472.0,0.0,0.0,1
34.244080987226276,1.0063933900654645,0.6962157276478155,0.0,23.841267762152466,0.0142,1473.0,0.0,0.0,1
13.75749230701749,0.12530380157660692,0.12400937288667879,0.0,1.7060579934865467,0.0142,1474.0,0.0,0.0,1
5.373037662304415,0.4670794395157579,0.34005417882202693,0.0,1.8271239100347512,0.0142,1475.0,0.0,0.0,1
22.15006541074594,4.2123114769161765,0.5058549490741001,0.0,11.204720210340874,0.0142,1476.0,0.0,0.0,1
5.294152317370025,1.7364600362617302,0.6357249860840438,0.0,3.3656249082868674,0.0142,1477.0,0.0,0.0,1
10.382383931587576,0.8945598346737318,0.10674313373920019,0.0,1.1082481965411757,0.0142,1478.0,0.0,0.0,1
7.150355283085542,0.11638572166496851,0.6537693354774132,0.0,4.674683021850246,0.0142,1479.0,0.0,0.0,1
14.527775549606249,1.4013348608504959,0.48406038080706293,0.0,7.032320564821939,0.0142,1480.0,0.0,0.0,1
5.312346491465434,0.07403854743340303,0.30458776732179316,0.0,1.618075757075218,0.0142,1481.0,0.0,0.0,1
18.811500702133586,0.606792510784677,0.4729003212884355,0.0,8.895964725956603,0.0142,1482.0,0.0,0.0,1
5.945505697698075,4.140649008810985,0.44085808742762267,0.0,2.621124270677207,0.0142,1483.0,0.0,0.0,1
5.0609988930509,9.117815624344415,0.7672739418687116,0.0,3.8831725704643496,0.0142,1484.0,0.0,0.0,1
10.122148095477929,0.2627967244020048,0.12249940622999334,0.0,1.2399571314681042,0.0142,1485.0,0.0,0.0,1
6.4307020180649115,1.0610171091593212,0.3798619716673267,0.0,2.4427791477871943,0.0142,1486.0,0.0,0.0,1
5.810847116032475,0.17187803497092674,0.44405836664633946,0.0,2.580355279176973,0.0142,1487.0,0.0,0.0,1
11.3515763302488,3.449726605679433,0.8417628556896394,0.0,9.555335308329147,0.0142,1488.0,0.0,0.0,1
5.057654434151679,0.0558690604229932,0.49768290245142943,0.0,2.5171081383849496,0.0142,1489.0,0.0,0.0,1
12.938582275662329,0.7923430213761651,0.9667693149244441,0.0,12.508624322735624,0.0142,1490.0,0.0,0.0,1
22.22708637122603,0.33935323499954984,0.5270693467129414,0.0,11.715215893014227,0.0142,1491.0,0.0,0.0,1
5.503170442966909,4.045424509470106,0.7827006474076514,0.0,4.307335068504852,0.0142,1492.0,0.0,0.0,1
5.500865320097841,2.4536267424053224,0.7329003603775529,0.0,4.031586175488091,0.0142,1493.0,0.0,0.0,1
22.438909251486514,2.27554284799214,0.4190916512069721,0.0,9.403959529488885,0.0142,1494.0,0.0,0.0,1
10.933037586870212,0.8066618868450242,0.15235512582350763,0.0,1.6657043171807493,0.0142,1495.0,0.0,0.0,1
7.17834178385387,5.842285487732238,0.3443201151313846,0.0,2.4716474694689934,0.0142,1496.0,0.0,0.0,1
7.511984321737709,0.05176411284306589,0.09083426146500895,0.0,0.6823455480017709,0.0142,1497.0,0.0,0.0,1
41.752517086484595,0.18064306735582553,0.4027733151020253,0.0,16.816799720777354,0.0142,1498.0,0.0,0.0,1
7.2584312950644865,5.7136874595384075,0.8486206279878983,0.0,6.1596545238246385,0.0142,1499.0,0.0,0.0,1
11.25564273150446,0.07633563215631764,0.18760012277857863,0.0,2.111559958382053,0.0142,1500.0,0.0,0.0,1
6.078397615526056,1.0464885595786042,0.3641008871365281,0.0,2.213149964181594,0.0142,1501.0,0.0,0.0,1
5.856313624776998,0.20867274287632895,0.6363659912328037,0.0,3.726758824801388,0.0142,1502.0,0.0,0.0,1
9.31579449938623,0.3810107515696392,0.7707719449594644,0.0,7.180353045134606,0.0142,1503.0,0.0,0.0,1
27.092442485603293,9.170273585108985,0.6233961981937634,0.0,16.889325645308286,0.0142,1504.0,0.0,0.0,1
6.109122192430301,0.025517954593434547,0.1706555754534692,0.0,1.0425557632647524,0.0142,1505.0,0.0,0.0,1
9.500300231570156,0.07738621108705218,0.889976412413662,0.0,8.45504311694549,0.0142,1506.0,0.0,0.0,1
5.109768832007749,0.05427332070060253,0.613800602908768,0.0,3.136379189810788,0.0142,1507.0,0.0,0.0,1
6.3685604351707585,1.4111332652592565,0.11599745441896758,0.0,0.7387367987931605,0.0142,1508.0,0.0,0.0,1
9.48677803447931,0.3669878803228983,0.934115595808164,0.0,8.861747315977443,0.0142,1509.0,0.0,0.0,1
5.132913606281226,6.383503496397896,0.4015718164315073,0.0,2.061233440460351,0.0142,1510.0,0.0,0.0,1
13.368217240224865,2.087009453018579,0.30438190050972735,0.0,4.069043370006547,0.0142,1511.0,0.0,0.0,1
8.81269319483116,6.729267209373323,0.7707419126571258,0.0,6.792312008644605,0.0142,1512.0,0.0,0.0,1
8.752040310494396,1.3678342757694633,0.19255373981028678,0.0,1.6852380927560795,0.0142,1513.0,0.0,0.0,1
14.687015418513083,0.40521930658416216,0.42894713130449025,0.0,6.299953131196004,0.0142,1514.0,0.0,0.0,1
8.930752996585467,0.12076071295475735,0.9388271815316793,0.0,8.384433664739934,0.0142,1515.0,0.0,0.0,1
8.837944473452312,3.6234918192411913,0.7948994493583453,0.0,7.025277195406875,0.0142,1516.0,0.0,0.0,1
13.906739138600411,0.4336120989609269,0.9620570872326214,0.0,13.379076948585807,0.0142,1517.0,0.0,0.0,1
8.941575013288222,2.2199971843251762,0.3482631569079203,0.0,3.114021141856736,0.0142,1518.0,0.0,0.0,1
5.306518692159377,6.694863742231226,0.22151670725933836,0.0,1.175482547697276,0.0142,1519.0,0.0,0.0,1
10.174197173430198,0.26576670216667037,0.3514373335072891,0.0,3.5755927252077067,0.0142,1520.0,0.0,0.0,1
5.103926301892038,0.11335697047629739,0.055303700021610225,0.0,0.2822660091322437,0.0142,1521.0,0.0,0.0,1
8.249321694502518,0.11141788454244057,0.8695792277114827,0.0,7.173438788249079,0.0142,1522.0,0.0,0.0,1
6.781547234681953,0.06497888916833888,0.4487142200152259,0.0,3.0429766779067244,0.0142,1523.0,0.0,0.0,1
9.999660954293455,6.504813194161407,0.8725452563890678,0.0,8.725156731167733,0.0142,1524.0,0.0,0.0,1
29.483070857787062,5.048404081825243,0.044853997471824836,0.0,1.3224335857168135,0.0142,1525.0,0.0,0.0,1
5.968293107294064,0.6082665913465842,0.6666580670918556,0.0,3.978810746746306,0.0142,1526.0,0.0,0.0,1
13.2438917653455,0.781435003072941,0.4833518636415368,0.0,6.401459766646551,0.0142,1527.0,0.0,0.0,1
19.812254838701946,0.15790144639690598,0.10422626745154939,0.0,2.064957371636803,0.0142,1528.0,0.0,0.0,1
5.466700868216184,1.1589601755694101,0.8523936782222424,0.0,4.6597812607995195,0.0142,1529.0,0.0,0.0,1
5.627439041202287,0.9736235396640766,0.5460652024230995,0.0,3.07294863915778,0.0142,1530.0,0.0,0.0,1
5.362664600243321,0.34871239602962867,0.12813138282125391,0.0,0.6871256308357636,0.0142,1531.0,0.0,0.0,1
46.11374534699668,0.12679387760781557,0.8264101824549704,0.0,38.10886870589357,0.0142,1532.0,0.0,0.0,1
9.164294927277627,1.11711737262914,0.9016266664077669,0.0,8.262772685258936,0.0142,1533.0,0.0,0.0,1
6.281340872927055,0.32004451225567593,0.376590612232232,0.0,2.365494004974942,0.0142,1534.0,0.0,0.0,1
18.688841193587354,0.15082149220130817,0.10132852562771566,0.0,1.8937127238367244,0.0142,1535.0,0.0,0.0,1
48.68722895446781,1.459342239898196,0.5386787735258556,0.0,26.226776779565245,0.0142,1536.0,0.0,0.0,1
23.858754150863405,0.14720160355582912,0.3022533210938231,0.0,7.211387679259501,0.0142,1537.0,0.0,0.0,1
31.889986115544332,0.7024853281649238,0.25966151600184184,0.0,8.280602140039928,0.0142,1538.0,0.0,0.0,1
6.503093982970228,3.5659966168384156,0.7040699018434053,0.0,4.578632742268288,0.0142,1539.0,0.0,0.0,1
6.90988720192665,2.0092589388103237,0.49776555182270366,0.0,3.4395038160996565,0.0142,1540.0,0.0,0.0,1
16.47786271870245,0.3784170183499693,0.10364510114952097,0.0,1.707849748207836,0.0142,1541.0,0.0,0.0,1
26.23330405286505,5.868103817526452,0.7318712229838383,0.0,19.199400320077228,0.0142,1542.0,0.0,0.0,1
44.610540889157065,4.211164590770433,0.09536174944733877,0.0,4.254139222982057,0.0142,1543.0,0.0,0.0,1
12.136017153414619,1.784308321280155,0.7143129344638869,0.0,8.668914025559664,0.0142,1544.0,0.0,0.0,1
13.232727981573655,0.7549470572980589,0.23452143584431662,0.0,3.1033583663759194,0.0142,1545.0,0.0,0.0,1
10.297709635150712,0.431984337657347,0.5888902001052811,0.0,6.064220287669984,0.0142,1546.0,0.0,0.0,1
5.538356586131267,0.4809691067892768,0.9166061082713647,0.0,5.076491476632862,0.0142,1547.0,0.0,0.0,1
5.645650790787214,0.482836297165084,0.7522006213643117,0.0,4.24666203283606,0.0142,1548.0,0.0,0.0,1
10.57007807460209,0.11410424868742675,0.8266166523770362,0.0,8.737402553391489,0.0142,1549.0,0.0,0.0,1
10.480519657242755,1.1808256543950126,0.5766126038493509,0.0,6.043199729257052,0.0142,1550.0,0.0,0.0,1
9.258623720260148,0.07194083043353106,0.549473989400005,0.0,5.08737291192486,0.0142,1551.0,0.0,0.0,1
8.302654505391748,0.23069442282650082,0.6445671598196258,0.0,5.351618433503979,0.0142,1552.0,0.0,0.0,1
5.240384490418729,0.36540474469403555,0.0717699930593434,0.0,0.376102358505643,0.0142,1553.0,0.0,0.0,1
7.006468301702473,5.368720206658147,0.05363817142913907,0.0,0.3758141478795461,0.0142,1554.0,0.0,0.0,1
9.316934579534268,0.7238948570282554,0.9385265827143422,0.0,8.744190772303384,0.0142,1555.0,0.0,0.0,1
5.096781367445333,0.3724148509938875,0.8093924884034194,0.0,4.125296553844761,0.0142,1556.0,0.0,0.0,1
6.555613091213615,6.5946850297683435,0.3605207296750803,0.0,2.363434415111841,0.0142,1557.0,0.0,0.0,1
7.163089761168864,2.20700541531425,0.21122138368878696,0.0,1.51299773084107,0.0142,1558.0,0.0,0.0,1
33.901611065254436,0.23741836705516714,0.20790818067246752,0.0,7.048422278442644,0.0142,1559.0,0.0,0.0,1
24.845517018251403,0.18718995810706465,0.14544523322876257,0.0,3.613662017408765,0.0142,1560.0,0.0,0.0,1
5.744525960106732,0.3009304754589925,0.5838656920514218,0.0,3.3540316252050757,0.0142,1561.0,0.0,0.0,1
7.864311800020033,0.10490870753167256,0.8168640861732748,0.0,6.424073871905066,0.0142,1562.0,0.0,0.0,1
9.22510274693229,0.18335020983126793,0.23759636943980744,0.0,2.1918509203803067,0.0142,1563.0,0.0,0.0,1
5.3217455857259495,0.05190024396963615,0.7579239579729383,0.0,4.0334784776584245,0.0142,1564.0,0.0,0.0,1
14.429744758699965,6.779797705666992,0.7317633652949797,0.0,10.559158584973881,0.0142,1565.0,0.0,0.0,1
5.101164170023965,0.9238708478141541,0.08055360003933743,0.0,0.4109171382871092,0.0142,1566.0,0.0,0.0,1
6.483789334150507,2.372400274437709,0.658376315525276,0.0,4.268773332460094,0.0142,1567.0,0.0,0.0,1
8.694988022340498,0.069627167418271,0.28616965203167066,0.0,2.4882416967727243,0.0142,1568.0,0.0,0.0,1
7.115326150367427,4.925720037394012,0.48015693356834366,0.0,3.416473185699071,0.0142,1569.0,0.0,0.0,1
11.392701686121095,1.7534493229628152,0.7790851889415187,0.0,8.875885145686011,0.0142,1570.0,0.0,0.0,1
7.265766289449574,0.08162894091596044,0.500141277625906,0.0,3.6339096349365483,0.0142,1571.0,0.0,0.0,1
5.967020280101514,0.35174439184037887,0.4790460600145504,0.0,2.858477555209549,0.0142,1572.0,0.0,0.0,1
15.412406224065856,0.10316031928077667,0.06954481692012704,0.0,1.0718529691512864,0.0142,1573.0,0.0,0.0,1
16.350654829554465,5.680462172176235,0.6231624835944718,0.0,10.189114671981105,0.0142,1574.0,0.0,0.0,1
29.2285927631346,2.9297133469823025,0.01075645406873571,0.0,0.3143960155504383,0.0142,1575.0,0.0,0.0,1
18.569022722504187,7.177522672628682,0.10713270406609288,0.0,1.9893496161265953,0.0142,1576.0,0.0,0.0,1
5.835799246161117,0.032751464013370556,0.2483073563080408,0.0,1.4490718827587243,0.0142,1577.0,0.0,0.0,1
8.832697432043576,0.1253691785716243,0.47031488124480514,0.0,4.154149043822869,0.0142,1578.0,0.0,0.0,1
5.665280766630306,0.6727830895066096,0.25867066893462265,0.0,1.465441965606713,0.0142,1579.0,0.0,0.0,1
5.2126220554306215,0.8243364237543032,0.060444275061743435,0.0,0.31507316131135893,0.0142,1580.0,0.0,0.0,1
8.56502304092255,0.1505794651494682,0.9177553562206335,0.0,7.86059577195981,0.0142,1581.0,0.0,0.0,1
5.114357761016182,1.922295883633871,0.20675828326115608,0.0,1.0574358306510756,0.0142,1582.0,0.0,0.0,1
23.78777972826459,0.8177749870007412,0.28877167965748274,0.0,6.869237107453183,0.0142,1583.0,0.0,0.0,1
14.202717199458466,0.06534179651105809,0.6461191123633623,0.0,9.176647030061963,0.0142,1584.0,0.0,0.0,1
7.192518980090074,7.089443751295612,0.17682288158141568,0.0,1.2718019318885518,0.0142,1585.0,0.0,0.0,1
7.942349761877494,5.809123192862394,0.49490687488254936,0.0,3.9307234998749503,0.0142,1586.0,0.0,0.0,1
6.149990652602587,0.29374481282315557,0.5891883613970518,0.0,3.6235029152141034,0.0142,1587.0,0.0,0.0,1
5.10766077440801,1.338208862490652,0.6617115660461107,0.0,3.3797982098658146,0.0142,1588.0,0.0,0.0,1
5.933569224488782,2.9290065520848576,0.46216187253097474,0.0,2.742269463581899,0.0142,1589.0,0.0,0.0,1
47.62667025489054,5.866144586692059,0.29981117345999697,0.0,14.279007897111066,0.0142,1590.0,0.0,0.0,1
35.68773513298862,6.96121158491699,0.2745932480504959,0.0,9.799611105733142,0.0142,1591.0,0.0,0.0,1
6.094928286408201,0.036508688049429874,0.8820324783601082,0.0,5.375924701887753,0.0142,1592.0,0.0,0.0,1
5.798999160927862,0.04508082099664278,0.8216070153489261,0.0,4.764498392620868,0.0142,1593.0,0.0,0.0,1
31.139650091473566,0.08627369036661585,0.653379716450245,0.0,20.34601574712684,0.0142,1594.0,0.0,0.0,1
11.747442940245241,0.4250467460653683,0.7683182827477116,0.0,9.025775186525951,0.0142,1595.0,0.0,0.0,1
10.68795379523815,5.285230157672258,0.3121426239408355,0.0,3.336165942204047,0.0142,1596.0,0.0,0.0,1
5.971717421593556,0.2678187091084395,0.08935831929652271,0.0,0.5336226321073643,0.0142,1597.0,0.0,0.0,1
13.788602741235998,8.139350143752708,0.4841768995226048,0.0,6.676122924000535,0.0142,1598.0,0.0,0.0,1
6.981233732070842,0.4051734791530489,0.38707505549451493,0.0,2.7022614342615006,0.0142,1599.0,0.0,0.0,1
11.388430723519107,0.10818974319790188,0.7477584516229481,0.0,8.515795324233858,0.0142,1600.0,0.0,0.0,1
37.911652325501706,2.4400007423357977,0.2775684214316121,0.0,10.523077489853614,0.0142,1601.0,0.0,0.0,1
5.337678068423735,0.0954706534991093,0.33328008629891626,0.0,1.7789418072800949,0.0142,1602.0,0.0,0.0,1
14.806458109846767,1.308780928109856,0.6165493066486515,0.0,9.128911481548327,0.0142,1603.0,0.0,0.0,1
5.64188070952706,7.745699975718653,0.9531549306745303,0.0,5.3775864165632346,0.0142,1604.0,0.0,0.0,1
5.006376404621958,0.4431321483997837,0.10874439656416601,0.0,0.5444153810936938,0.0142,1605.0,0.0,0.0,1
28.79066653261922,0.6880539423516542,0.5859615800505051,0.0,16.870224452160755,0.0142,1606.0,0.0,0.0,1
6.6820166500042495,6.659678517855324,0.05830588146090898,0.0,0.3896008707149679,0.0142,1607.0,0.0,0.0,1
7.145033840622049,0.4713484407763985,0.3347290596745828,0.0,2.391650458814491,0.0142,1608.0,0.0,0.0,1
5.518735195166277,0.2761462897212815,0.40794367925070585,0.0,2.2513331403264933,0.0142,1609.0,0.0,0.0,1
20.765382054636706,0.060997549118172,0.026241250571906405,0.0,0.5449095937170905,0.0142,1610.0,0.0,0.0,1
28.778575986406814,0.43793202610828585,0.7262702564876821,0.0,20.901023762997923,0.0142,1611.0,0.0,0.0,1
9.516233266312975,0.1723603677462887,0.8000252292193186,0.0,7.613226700186543,0.0142,1612.0,0.0,0.0,1
11.570537246335357,0.1919985067999049,0.6198877535094086,0.0,7.172434340527763,0.0142,1613.0,0.0,0.0,1
8.095262204710512,2.1662462684837265,0.6947540035604876,0.0,5.6242158265945275,0.0142,1614.0,0.0,0.0,1
7.81521070276747,7.852486216825103,0.31910760691653517,0.0,2.4938931849086203,0.0142,1615.0,0.0,0.0,1
19.93870608968506,5.726406854609822,0.8223161861679948,0.0,16.395920748794392,0.0142,1616.0,0.0,0.0,1
5.83661288823128,0.05974776743744057,0.6238035349222913,0.0,3.640899751651677,0.0142,1617.0,0.0,0.0,1
6.220224657482407,0.07807468009548921,0.029509782570475318,0.0,0.18355747718181514,0.0142,1618.0,0.0,0.0,1
12.85371809752088,0.16595096034070322,0.8327104485359761,0.0,10.703425362341605,0.0142,1619.0,0.0,0.0,1
26.643419714551833,3.9763081796728392,0.24738814150495614,0.0,6.591266086519487,0.0142,1620.0,0.0,0.0,1
6.678978928110611,0.7225315001908813,0.6312905664023344,0.0,4.216376390516204,0.0142,1621.0,0.0,0.0,1
18.106766418083474,0.9803884813645047,0.3944840529180611,0.0,7.142830601846213,0.0142,1622.0,0.0,0.0,1
6.518626771490313,0.3329872678186138,0.5750553199988044,0.0,3.748571004032135,0.0142,1623.0,0.0,0.0,1
5.77991791053244,8.56810535469993,0.7362361351320992,0.0,4.2553844238312015,0.0142,1624.0,0.0,0.0,1
11.047123541170498,0.12722356331240733,0.7942683547531642,0.0,8.77438063980044,0.0142,1625.0,0.0,0.0,1
6.648812602184245,0.9749716657217289,0.34475570881869866,0.0,2.2922161014687257,0.0142,1626.0,0.0,0.0,1
13.795887691894961,6.230015077556756,0.9149745823214186,0.0,12.622886578644792,0.0142,1627.0,0.0,0.0,1
5.056687893990693,0.5096643661604605,0.1639937199068192,0.0,0.8292650581433133,0.0142,1628.0,0.0,0.0,1
8.451243582804626,0.13023056558134954,0.4953335177988034,0.0,4.186184213645178,0.0142,1629.0,0.0,0.0,1
6.242629310535976,7.317303939547547,0.4561645141198135,0.0,2.8476659662707497,0.0142,1630.0,0.0,0.0,1
9.359469953617321,0.16727425139186608,0.05259090960758006,0.0,0.4922230383055501,0.0142,1631.0,0.0,0.0,1
5.319015418204639,6.700088371562624,0.4096089513820361,0.0,2.1787163278356845,0.0142,1632.0,0.0,0.0,1
22.649912041118693,0.2597569532543111,0.04097154588993179,0.0,0.9280019105956132,0.0142,1633.0,0.0,0.0,1
5.542625078201814,5.113458983111039,0.6534254131495831,0.0,3.621692081657261,0.0142,1634.0,0.0,0.0,1
6.773553502862296,3.5452682198832983,0.19422104455743816,0.0,1.3155666366916094,0.0142,1635.0,0.0,0.0,1
6.767656935530644,2.273331559112205,0.18270581185017998,0.0,1.2364902547296275,0.0142,1636.0,0.0,0.0,1
8.92715181506672,0.21322093014363191,0.842618857699672,0.0,7.522186464923074,0.0142,1637.0,0.0,0.0,1
14.434561083446473,0.23602002753509765,0.1072580179874334,0.0,1.5482224123290078,0.0142,1638.0,0.0,0.0,1
5.1654210843767405,0.044770145233955345,0.9444872113372784,0.0,4.878674155365768,0.0142,1639.0,0.0,0.0,1
9.453644943691911,1.8470690121435036,0.13896640855094766,0.0,1.3137390855406907,0.0142,1640.0,0.0,0.0,1
6.556209738513342,4.788433275966236,0.5190473615429748,0.0,3.402983366497707,0.0142,1641.0,0.0,0.0,1
5.672237000062095,2.8588667679531325,0.5738401389486647,0.0,3.2549572682653896,0.0142,1642.0,0.0,0.0,1
9.156780757066798,4.9796671619530155,0.7916319810166437,0.0,7.248800490451871,0.0142,1643.0,0.0,0.0,1
5.059756116786113,0.253885205548026,0.9095098286170474,0.0,4.601897918622195,0.0142,1644.0,0.0,0.0,1
11.498643752685632,1.4566100295462845,0.5767154665853594,0.0,6.631445696928923,0.0142,1645.0,0.0,0.0,1
9.388639935576608,0.2359580281598346,0.1403364624158,0.0,1.3175685154545256,0.0142,1646.0,0.0,0.0,1
11.840970292920979,1.6980932099617387,0.3050597639158378,0.0,3.6122036020929222,0.0142,1647.0,0.0,0.0,1
5.922840223013462,9.281208656355817,0.13892588304901854,0.0,0.822835808140391,0.0142,1648.0,0.0,0.0,1
5.5022638554149,1.771241577725572,0.7812561268749666,0.0,4.298677348725566,0.0142,1649.0,0.0,0.0,1
6.210500192991274,0.3045414942330084,0.27714732229134065,0.0,1.721223498577386,0.0142,1650.0,0.0,0.0,1
7.06865646902714,3.598079727509766,0.05875221826309995,0.0,0.4152992476951559,0.0142,1651.0,0.0,0.0,1
15.853606798193757,1.3122017837475124,0.048905090306725185,0.0,0.775322072152978,0.0142,1652.0,0.0,0.0,1
8.173954553896875,0.05720889300445983,0.6894065241083848,0.0,5.635177597221947,0.0142,1653.0,0.0,0.0,1
5.544163769990238,6.763276632315863,0.21609881622085925,0.0,1.1980872276294665,0.0142,1654.0,0.0,0.0,1
10.859011929389382,5.767999291426931,0.5213144765514829,0.0,5.660960119835934,0.0142,1655.0,0.0,0.0,1
9.470392640801615,0.277141895656223,0.8560299567522027,0.0,8.106939802731786,0.0142,1656.0,0.0,0.0,1
20.16509192929605,1.686593735653297,0.18708951914765926,0.0,3.7726773526203425,0.0142,1657.0,0.0,0.0,1
16.49393657174561,0.5095119660874589,0.28690805547998766,0.0,4.732243269009787,0.0142,1658.0,0.0,0.0,1
22.78158796897496,2.7797593805940606,0.1830104739869748,0.0,4.16926921237807,0.0142,1659.0,0.0,0.0,1
